concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_de_passagem;sentido_da_passagem;faixa_da_passagem;faixa_de_velocidade;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"28/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";384
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"28/03/2022";"Crescente";1;"<= 20 KM/h";"Moto";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"28/03/2022";"Crescente";1;"> 160 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"28/03/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"28/03/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";9
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"101 - 120 KM/h";"Moto";204
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1999
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";16
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"121 - 140 KM/h";"Moto";44
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";152
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"141 - 160 KM/h";"Moto";8
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"141 - 160 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";19
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"21 - 50 KM/h";"Moto";25
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";532
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";355
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"51 - 80 KM/h";"Moto";546
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"51 - 80 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";9522
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2342
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"81 - 100 KM/h";"Moto";673
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";8686
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";330
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"<= 20 KM/h";"Moto";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"> 160 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"29/03/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";10
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"101 - 120 KM/h";"Moto";191
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1873
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";17
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"121 - 140 KM/h";"Moto";22
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";148
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";7
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"141 - 160 KM/h";"Moto";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";14
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"21 - 50 KM/h";"Moto";18
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";405
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";280
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"51 - 80 KM/h";"Moto";432
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";8813
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2071
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"81 - 100 KM/h";"Moto";639
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";8097
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";265
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"<= 20 KM/h";"Moto";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";8
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"30/03/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";18
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"101 - 120 KM/h";"Moto";168
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1968
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";14
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"121 - 140 KM/h";"Moto";18
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";163
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";11
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"141 - 160 KM/h";"Moto";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"141 - 160 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";28
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";8
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"21 - 50 KM/h";"Moto";46
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";1197
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";574
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"51 - 80 KM/h";"Moto";606
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";11301
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2294
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"81 - 100 KM/h";"Moto";649
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";8181
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";264
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"<= 20 KM/h";"Moto";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";23
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"<= 20 KM/h";"Veículo pesado";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"31/03/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"101 - 120 KM/h";"Moto";219
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";2406
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";22
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"121 - 140 KM/h";"Moto";36
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";204
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"141 - 160 KM/h";"Moto";3
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";17
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";9
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"21 - 50 KM/h";"Moto";26
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";657
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";366
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"51 - 80 KM/h";"Moto";560
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";12071
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2580
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"81 - 100 KM/h";"Moto";769
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";11019
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";320
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"<= 20 KM/h";"Moto";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"<= 20 KM/h";"Veículo leve";3
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";8
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"01/04/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"101 - 120 KM/h";"Moto";238
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";3548
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";22
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"121 - 140 KM/h";"Moto";62
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";333
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";10
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"141 - 160 KM/h";"Moto";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";44
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"21 - 50 KM/h";"Moto";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"21 - 50 KM/h";"Veículo leve";219
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";148
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"51 - 80 KM/h";"Moto";492
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"51 - 80 KM/h";"Veículo leve";8189
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1599
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"81 - 100 KM/h";"Moto";682
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"81 - 100 KM/h";"Veículo leve";9857
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";252
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"<= 20 KM/h";"Moto";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"<= 20 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"> 160 KM/h";"Moto";3
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"> 160 KM/h";"Veículo leve";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"02/04/2022";"Crescente";1;"> 160 KM/h";"Veículo pesado";9
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"101 - 120 KM/h";"Moto";224
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"101 - 120 KM/h";"Veículo leve";3140
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"121 - 140 KM/h";"Moto";68
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"121 - 140 KM/h";"Veículo leve";335
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"141 - 160 KM/h";"Moto";14
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"141 - 160 KM/h";"Veículo leve";46
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";3
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"03/04/2022";"Crescente";1;"21 - 50 KM/h";"Moto";18
