concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_de_passagem;sentido_da_passagem;faixa_da_passagem;faixa_de_velocidade;tipo_de_veiculo;volume_total
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"08/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";6
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"08/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";10
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"08/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"08/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"08/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"101 - 120 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";5
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";205
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";48
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";91
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";2698
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1642
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";11
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"09/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"101 - 120 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";146
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";42
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";33
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";1991
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1044
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";6
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";10
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";8
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"10/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";145
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";67
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";26
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";2047
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1652
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"<= 20 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"11/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";142
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";84
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";18
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";1886
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1675
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"<= 20 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"12/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";176
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";76
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";30
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";2315
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1640
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";5
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";5
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"13/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";16
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";998
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";774
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";49
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";2500
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1815
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";5
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"<= 20 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"14/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"101 - 120 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";6
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";177
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";37
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";77
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";1855
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";764
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";5
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";8
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"<= 20 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"15/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"101 - 120 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";10
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";263
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";82
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";108
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";2839
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1751
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";10
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";3
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"16/06/2024";"Decrescente";2;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"101 - 120 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"21 - 50 KM/h";"Moto";6
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";161
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";42
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"51 - 80 KM/h";"Moto";36
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";2238
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1160
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"81 - 100 KM/h";"Moto";8
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";5
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"17/06/2024";"Decrescente";2;"<= 20 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"18/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"18/06/2024";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"18/06/2024";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT05";"BR-116";"SP";550.885;"Barra do Turvo";"Principal";-24.967125;-48.472227;"18/06/2024";"Decrescente";2;"141 - 160 KM/h";"Veículo pesado";1
